geneIDA	geneIDB	bitScore
MTR_7g116380	MTR_1g043240	561
MTR_7g116380	MTR_1g074880	564
MTR_7g116380	MTR_1g079950	645
MTR_7g116380	MTR_5g037200	187
MTR_7g116380	MTR_5g081230	560
MTR_7g116380	MTR_7g112870	497
MTR_7g116380	MTR_8g005010	498
MTR_7g116380	MTR_8g098980	533
MTR_7g116390	MTR_1g080020	322
MTR_7g116400	MTR_5g007590	74.3
MTR_7g116420	MTR_2g062610	411
MTR_7g116420	MTR_4g105400	434
MTR_7g116420	MTR_8g069575	462
MTR_7g116460	MTR_1g045470	240
MTR_7g116460	MTR_1g053575	223
MTR_7g116500	MTR_1g024890	528
MTR_7g116500	MTR_1g069175	491
MTR_7g116500	MTR_1g079530	465
MTR_7g116500	MTR_1g079540	514
MTR_7g116500	MTR_1g079590	268
MTR_7g116500	MTR_4g019880	588
MTR_7g116500	MTR_6g021530	507
MTR_7g116500	MTR_7g008060	494
MTR_7g116500	MTR_7g116510	531
MTR_7g116500	MTR_7g116520	548
MTR_7g116500	MTR_7g116570	506
MTR_7g116510	MTR_1g024890	567
MTR_7g116510	MTR_1g069175	479
MTR_7g116510	MTR_1g079530	472
MTR_7g116510	MTR_1g079540	547
MTR_7g116510	MTR_1g079590	289
MTR_7g116510	MTR_4g019880	518
MTR_7g116510	MTR_6g021530	524
MTR_7g116510	MTR_7g008060	471
MTR_7g116510	MTR_7g116500	531
MTR_7g116510	MTR_7g116520	542
MTR_7g116510	MTR_7g116570	523
MTR_7g116570	MTR_1g024890	522
MTR_7g116570	MTR_1g069175	474
MTR_7g116570	MTR_1g079530	460
MTR_7g116570	MTR_1g079540	518
MTR_7g116570	MTR_4g019880	499
MTR_7g116570	MTR_6g021530	556
MTR_7g116570	MTR_7g008060	546
MTR_7g116570	MTR_7g116500	506
MTR_7g116570	MTR_7g116510	523
MTR_7g116570	MTR_7g116520	544
MTR_7g116600	MTR_1g079450	467
MTR_7g116660	MTR_1g117060	422
MTR_7g116660	MTR_3g050780	412
MTR_7g116660	MTR_5g092120	375
MTR_7g116660	MTR_7g058810	455
MTR_7g116680	MTR_3g029550	253
MTR_7g116680	MTR_4g051103	286
MTR_7g116690	MTR_4g051110	369
MTR_7g116700	MTR_7g069560	582
MTR_7g116710	MTR_8g028410	415
MTR_7g116720	MTR_6g086290	403
MTR_7g116750	MTR_5g030180	209
MTR_7g116870	MTR_8g028160	509
MTR_7g116880	MTR_4g133530	157
MTR_7g116880	MTR_5g009540	94.7
MTR_7g116880	MTR_7g114630	163
MTR_7g116890	MTR_8g028150	512
MTR_7g116910	MTR_2g036810	427
MTR_7g116910	MTR_4g005740	402
MTR_7g116910	MTR_4g092780	593
MTR_7g116910	MTR_5g009670	464
MTR_7g116910	MTR_6g004520	345
MTR_7g116920	MTR_3g072850	240
MTR_7g116940	MTR_1g021150	168
MTR_7g116940	MTR_3g062450	214
MTR_7g116940	MTR_4g073240	153
MTR_7g116940	MTR_5g075580	212
MTR_7g116940	MTR_8g071040	203
MTR_7g116960	MTR_1g023190	1493
MTR_7g116960	MTR_2g005610	1511
MTR_7g116965	MTR_0920s0010	48.1
MTR_7g116965	MTR_2g090075	103
MTR_7g116965	MTR_4g017530	54.3
MTR_7g116965	MTR_4g108640	105
MTR_7g116965	MTR_5g097310	123
MTR_7g116965	MTR_6g093160	90.5
MTR_7g116965	MTR_6g453060	50.4
MTR_7g117020	MTR_1g007930	50.1
MTR_7g117020	MTR_1g023110	90.1
MTR_7g117020	MTR_1g079880	97.4
MTR_7g117020	MTR_1g098890	58.2
MTR_7g117020	MTR_1g099450	76.6
MTR_7g117020	MTR_1g101287	37.7
MTR_7g117020	MTR_2g008340	82.0
MTR_7g117020	MTR_2g010170	50.8
MTR_7g117020	MTR_2g013390	54.7
MTR_7g117020	MTR_2g018720	55.8
MTR_7g117020	MTR_2g028540	50.4
MTR_7g117020	MTR_2g045300	37.7
MTR_7g117020	MTR_2g060750	43.5
MTR_7g117020	MTR_2g064710	42.4
MTR_7g117020	MTR_2g080970	85.1
MTR_7g117020	MTR_2g081920	55.8
MTR_7g117020	MTR_2g084130	52.0
MTR_7g117020	MTR_2g086940	53.1
MTR_7g117020	MTR_2g089610	92.4
MTR_7g117020	MTR_2g089630	45.8
MTR_7g117020	MTR_2g096390	55.5
MTR_7g117020	MTR_3g011900	58.2
MTR_7g117020	MTR_3g032420	94.4
MTR_7g117020	MTR_3g064410	57.0
MTR_7g117020	MTR_3g080570	85.9
MTR_7g117020	MTR_3g080950	46.6
MTR_7g117020	MTR_3g099410	98.2
MTR_7g117020	MTR_3g102110	88.6
MTR_7g117020	MTR_3g104610	62.8
MTR_7g117020	MTR_3g105500	52.4
MTR_7g117020	MTR_3g105940	47.4
MTR_7g117020	MTR_4g021590	51.6
MTR_7g117020	MTR_4g054770	95.9
MTR_7g117020	MTR_4g057350	48.1
MTR_7g117020	MTR_4g061190	88.6
MTR_7g117020	MTR_4g064190	48.9
MTR_7g117020	MTR_4g078355	39.3
MTR_7g117020	MTR_4g091310	86.3
MTR_7g117020	MTR_4g114840	89.7
MTR_7g117020	MTR_5g009950	51.2
MTR_7g117020	MTR_5g010820	62.4
MTR_7g117020	MTR_5g022980	93.2
MTR_7g117020	MTR_5g026560	40.0
MTR_7g117020	MTR_5g034080	85.5
MTR_7g117020	MTR_5g066470	50.4
MTR_7g117020	MTR_5g067450	50.4
MTR_7g117020	MTR_5g067520	90.5
MTR_7g117020	MTR_5g067710	53.5
MTR_7g117020	MTR_5g074460	47.4
MTR_7g117020	MTR_5g088870	97.4
MTR_7g117020	MTR_6g042730	73.6
MTR_7g117020	MTR_6g055240	40.0
MTR_7g117020	MTR_6g077880	90.9
MTR_7g117020	MTR_6g465210	40.4
MTR_7g117020	MTR_7g005490	48.5
MTR_7g117020	MTR_7g024360	97.4
MTR_7g117020	MTR_7g028610	46.2
MTR_7g117020	MTR_7g060830	51.2
MTR_7g117020	MTR_7g078750	54.3
MTR_7g117020	MTR_7g089240	96.3
MTR_7g117020	MTR_7g098020	101
MTR_7g117020	MTR_7g107370	45.4
MTR_7g117020	MTR_7g118370	41.6
MTR_7g117020	MTR_8g027800	44.7
MTR_7g117020	MTR_8g073350	94.4
MTR_7g117020	MTR_8g104320	50.4
MTR_7g117020	MTR_8g464470	43.9
MTR_7g117030	MTR_3g090820	340
MTR_7g117100	MTR_0627s0010	294
MTR_7g117100	MTR_4g027370	495
MTR_7g117100	MTR_5g007940	417
MTR_7g117100	MTR_5g010550	315
MTR_7g117100	MTR_5g010560	306
MTR_7g117100	MTR_5g021860	504
MTR_7g117100	MTR_5g021880	504
MTR_7g117100	MTR_5g021920	201
MTR_7g117100	MTR_5g022040	360
MTR_7g117100	MTR_5g022045	300
MTR_7g117100	MTR_5g022750	246
MTR_7g117100	MTR_5g022900	444
MTR_7g117100	MTR_6g046320	326
MTR_7g117100	MTR_7g090810	288
MTR_7g117110	MTR_8g027920	633
MTR_7g117110	MTR_8g027955	629
MTR_7g117110	MTR_8g027965	622
MTR_7g117110	MTR_8g027970	611
MTR_7g117190	MTR_2g013230	246
MTR_7g117190	MTR_2g013250	265
MTR_7g117190	MTR_2g013260	226
MTR_7g117220	MTR_8g106090	3159
MTR_7g117310	MTR_1g028370	884
MTR_7g117310	MTR_1g064240	628
MTR_7g117310	MTR_2g094860	656
MTR_7g117310	MTR_2g460590	662
MTR_7g117310	MTR_3g088875	620
MTR_7g117310	MTR_3g091080	920
MTR_7g117310	MTR_3g109030	638
MTR_7g117310	MTR_4g058730	631
MTR_7g117310	MTR_4g130820	698
MTR_7g117310	MTR_8g027755	922
MTR_7g117355	MTR_1g008230	1012
MTR_7g117355	MTR_3g091310	1031
MTR_7g117385	MTR_3g085670	138
MTR_7g117395	MTR_3g091400	641
MTR_7g117395	MTR_5g009120	630
MTR_7g117395	MTR_8g027610	844
MTR_7g117395	MTR_8g099565	642
MTR_7g117405	MTR_5g045970	451
MTR_7g117405	MTR_7g102450	717
MTR_7g117405	MTR_7g102520	421
MTR_7g117415	MTR_1g008120	499
MTR_7g117415	MTR_1g054335	416
MTR_7g117415	MTR_3g017590	454
MTR_7g117415	MTR_3g091510	496
MTR_7g117415	MTR_7g093600	427
MTR_7g117415	MTR_8g027520	538
MTR_7g117415	MTR_8g038370	433
MTR_7g117470	MTR_2g026420	87.4
MTR_7g117470	MTR_5g080750	69.7
MTR_7g117490	MTR_7g101850	43.9
MTR_7g117490	MTR_8g023610	56.6
MTR_7g117500	MTR_8g006790	1158
MTR_7g117520	MTR_2g024330	589
MTR_7g117520	MTR_8g023560	855
MTR_7g117550	MTR_8g023100	114
MTR_7g117590	MTR_1g054470	145
MTR_7g117620	MTR_4g062100	505
MTR_7g117665	MTR_3g491560	357
MTR_7g117680	MTR_0073s0030	129
MTR_7g117680	MTR_1g092940	121
MTR_7g117680	MTR_1g102100	61.2
MTR_7g117680	MTR_2g026000	104
MTR_7g117680	MTR_3g045160	149
MTR_7g117680	MTR_3g074460	173
MTR_7g117680	MTR_3g462200	119
MTR_7g117680	MTR_4g009520	109
MTR_7g117680	MTR_4g010800	141
MTR_7g117680	MTR_4g037490	71.2
MTR_7g117680	MTR_4g101340	100
MTR_7g117680	MTR_4g115110	143
MTR_7g117680	MTR_6g012610	73.2
MTR_7g117680	MTR_7g108370	154
MTR_7g117680	MTR_7g110460	136
MTR_7g117680	MTR_8g015280	151
MTR_7g117680	MTR_8g019090	137
MTR_7g117680	MTR_8g057780	89.4
MTR_7g117680	MTR_8g075630	128
MTR_7g117690	MTR_5g012910	124
MTR_7g117690	MTR_8g027465	164
MTR_7g117705	MTR_1g013170	478
MTR_7g117705	MTR_1g013180	547
MTR_7g117705	MTR_3g106220	352
MTR_7g117720	MTR_3g103020	171
MTR_7g117910	MTR_0262s0050	219
MTR_7g117910	MTR_1g052475	220
MTR_7g117910	MTR_1g078200	200
MTR_7g117910	MTR_2g005510	213
MTR_7g117910	MTR_2g083860	192
MTR_7g117910	MTR_3g069510	212
MTR_7g117910	MTR_3g086980	237
MTR_7g117910	MTR_4g064897	209
MTR_7g117910	MTR_7g051940	182
MTR_7g117910	MTR_7g081700	144
MTR_7g117910	MTR_7g405790	189
MTR_7g117910	MTR_8g006970	142
MTR_7g117910	MTR_8g027220	300
MTR_7g117910	MTR_8g031830	153
MTR_7g117910	MTR_8g031870	160
MTR_7g117910	MTR_8g036220	196
MTR_7g117910	MTR_8g089985	238
MTR_7g117920	MTR_3g035730	590
MTR_7g117920	MTR_4g451275	591
MTR_7g117920	MTR_6g055020	550
MTR_7g117920	MTR_7g033765	597
MTR_7g117930	MTR_6g055010	940
MTR_7g117930	MTR_7g021770	944
MTR_7g117990	MTR_3g092095	96.3
MTR_7g117990	MTR_4g022350	131
MTR_7g117990	MTR_8g027080	160
MTR_7g118000	MTR_7g118010	61.6
MTR_7g118010	MTR_3g084150	63.5
MTR_7g118010	MTR_3g084250	65.1
MTR_7g118010	MTR_3g084260	58.2
MTR_7g118010	MTR_3g092220	138
MTR_7g118010	MTR_3g110032	61.2
MTR_7g118010	MTR_3g117630	69.3
MTR_7g118010	MTR_3g117640	71.2
MTR_7g118010	MTR_4g072220	71.6
MTR_7g118010	MTR_4g072300	75.1
MTR_7g118010	MTR_4g072460	60.8
MTR_7g118010	MTR_4g072500	72.0
MTR_7g118010	MTR_4g072530	69.7
MTR_7g118010	MTR_4g072550	60.8
MTR_7g118010	MTR_4g072590	62.4
MTR_7g118010	MTR_4g072640	73.2
MTR_7g118010	MTR_4g072680	60.8
MTR_7g118010	MTR_4g072850	66.2
MTR_7g118010	MTR_4g072860	67.4
MTR_7g118010	MTR_4g072870	64.7
MTR_7g118010	MTR_5g008350	58.2
MTR_7g118010	MTR_7g118000	61.6
MTR_7g118010	MTR_8g026730	152
MTR_7g118020	MTR_3g092230	784
MTR_7g118020	MTR_4g086660	698
MTR_7g118020	MTR_5g017830	690
MTR_7g118020	MTR_5g022030	421
MTR_7g118020	MTR_7g089480	687
MTR_7g118020	MTR_8g079790	682
MTR_7g118060	MTR_2g066750	79.3
MTR_7g118060	MTR_3g092600	79.3
MTR_7g118060	MTR_8g024350	87.8
MTR_7g118080	MTR_1g078110	929
MTR_7g118080	MTR_2g049200	884
MTR_7g118080	MTR_8g024370	812
MTR_7g118080	MTR_8g024380	935
MTR_7g118080	MTR_8g024390	871
MTR_7g118160	MTR_1g041085	476
MTR_7g118160	MTR_2g054940	460
MTR_7g118160	MTR_3g105550	431
MTR_7g118160	MTR_4g070270	446
MTR_7g118160	MTR_5g056510	442
MTR_7g118160	MTR_7g081695	458
MTR_7g118170	MTR_2g007020	460
MTR_7g118170	MTR_4g054415	517
MTR_7g118170	MTR_4g054630	519
MTR_7g118170	MTR_6g032965	473
MTR_7g118170	MTR_6g074880	516
MTR_7g118170	MTR_7g118160	568
MTR_7g118210	MTR_7g020950	971
MTR_7g118270	MTR_8g024250	219
MTR_7g118290	MTR_8g024180	147
MTR_7g118300	MTR_8g068600	283
MTR_7g118300	MTR_8g068690	428
MTR_7g118300	MTR_8g068750	447
MTR_7g118320	MTR_0591s0010	577
MTR_7g118320	MTR_3g092900	424
MTR_7g118320	MTR_5g098170	399
MTR_7g118320	MTR_7g118300	459
MTR_7g118320	MTR_8g024160	384
MTR_7g118320	MTR_8g068570	468
MTR_7g118320	MTR_8g068600	368
MTR_7g118320	MTR_8g068690	567
MTR_7g118320	MTR_8g068730	501
MTR_7g118320	MTR_8g068740	374
MTR_7g118320	MTR_8g068750	590
MTR_7g118320	MTR_8g068870	530
MTR_7g118340	MTR_5g020840	352
MTR_7g118340	MTR_8g077180	342
MTR_7g118370	MTR_0722s0030	73.6
MTR_7g118370	MTR_1g007930	68.9
MTR_7g118370	MTR_1g023110	37.4
MTR_7g118370	MTR_1g079880	42.4
MTR_7g118370	MTR_1g084680	57.4
MTR_7g118370	MTR_1g098890	37.7
MTR_7g118370	MTR_1g099450	36.2
MTR_7g118370	MTR_1g101287	61.2
MTR_7g118370	MTR_2g008340	32.0
MTR_7g118370	MTR_2g010170	72.4
MTR_7g118370	MTR_2g013390	77.8
MTR_7g118370	MTR_2g028540	70.5
MTR_7g118370	MTR_2g045300	53.5
MTR_7g118370	MTR_2g060750	70.5
MTR_7g118370	MTR_2g080970	33.5
MTR_7g118370	MTR_2g081920	67.0
MTR_7g118370	MTR_2g084130	62.8
MTR_7g118370	MTR_2g089610	46.6
MTR_7g118370	MTR_2g089630	68.2
MTR_7g118370	MTR_2g096390	81.3
MTR_7g118370	MTR_2g460770	67.4
MTR_7g118370	MTR_3g011900	80.1
MTR_7g118370	MTR_3g064410	83.6
MTR_7g118370	MTR_3g074430	68.2
MTR_7g118370	MTR_3g080570	31.2
MTR_7g118370	MTR_3g080950	64.3
MTR_7g118370	MTR_3g099410	44.7
MTR_7g118370	MTR_3g102110	36.2
MTR_7g118370	MTR_3g104610	37.7
MTR_7g118370	MTR_3g105500	65.5
MTR_7g118370	MTR_3g105940	57.4
MTR_7g118370	MTR_3g463380	50.8
MTR_7g118370	MTR_4g021590	63.5
MTR_7g118370	MTR_4g054770	42.7
MTR_7g118370	MTR_4g057350	74.7
MTR_7g118370	MTR_4g061190	36.2
MTR_7g118370	MTR_4g078355	64.3
MTR_7g118370	MTR_4g114840	38.9
MTR_7g118370	MTR_5g004890	48.5
MTR_7g118370	MTR_5g009950	66.2
MTR_7g118370	MTR_5g022980	40.0
MTR_7g118370	MTR_5g034080	33.9
MTR_7g118370	MTR_5g064830	58.2
MTR_7g118370	MTR_5g066470	64.7
MTR_7g118370	MTR_5g067710	79.3
MTR_7g118370	MTR_5g074460	77.0
MTR_7g118370	MTR_5g088870	40.8
MTR_7g118370	MTR_6g035325	72.8
MTR_7g118370	MTR_6g042730	38.1
MTR_7g118370	MTR_6g055240	74.7
MTR_7g118370	MTR_6g077880	41.6
MTR_7g118370	MTR_6g466140	43.1
MTR_7g118370	MTR_7g005490	62.0
MTR_7g118370	MTR_7g024360	38.1
MTR_7g118370	MTR_7g028610	64.3
MTR_7g118370	MTR_7g060830	63.5
MTR_7g118370	MTR_7g078750	73.9
MTR_7g118370	MTR_7g089240	49.7
MTR_7g118370	MTR_7g098020	43.5
MTR_7g118370	MTR_7g107370	68.9
MTR_7g118370	MTR_7g115540	68.9
MTR_7g118370	MTR_7g117020	41.6
MTR_7g118370	MTR_8g027800	73.2
MTR_7g118370	MTR_8g073350	38.5
MTR_7g118370	MTR_8g104320	48.1
MTR_7g118370	MTR_8g464470	64.3
MTR_7g405710	MTR_3g098930	192
MTR_7g405710	MTR_5g067530	304
MTR_7g405710	MTR_7g007490	216
MTR_7g405710	MTR_7g405730	370
MTR_7g405710	MTR_8g096310	224
MTR_7g405730	MTR_3g098930	197
MTR_7g405730	MTR_5g067530	283
MTR_7g405730	MTR_7g007490	210
MTR_7g405730	MTR_8g096310	223
MTR_7g405740	MTR_3g098970	104
MTR_7g405790	MTR_0262s0050	239
MTR_7g405790	MTR_1g052475	248
MTR_7g405790	MTR_1g078200	279
MTR_7g405790	MTR_2g005510	238
MTR_7g405790	MTR_2g014990	236
MTR_7g405790	MTR_2g075950	242
MTR_7g405790	MTR_2g083860	242
MTR_7g405790	MTR_2g090865	236
MTR_7g405790	MTR_3g069510	238
MTR_7g405790	MTR_3g086980	246
MTR_7g405790	MTR_4g064897	248
MTR_7g405790	MTR_4g079350	238
MTR_7g405790	MTR_4g088090	237
MTR_7g405790	MTR_7g051940	340
MTR_7g405790	MTR_7g117910	189
MTR_7g405790	MTR_8g006970	161
MTR_7g405790	MTR_8g027220	220
MTR_7g405790	MTR_8g031870	169
MTR_7g405790	MTR_8g036220	239
MTR_7g405790	MTR_8g089985	250
MTR_7g405790	MTR_8g107070	204
MTR_7g405830	MTR_5g094250	301
MTR_7g405940	MTR_7g007400	1263
MTR_7g406780	MTR_7g006780	543
MTR_7g406850	MTR_3g006730	1241
MTR_7g406850	MTR_3g006740	1237
MTR_7g406910	MTR_7g106180	224
MTR_7g406990	MTR_1g037550	606
MTR_7g406990	MTR_1g037560	697
MTR_7g406990	MTR_4g075110	553
MTR_7g407030	MTR_1g025570	216
MTR_7g407090	MTR_0491s0030	977
MTR_7g407090	MTR_7g007550	742
MTR_7g407090	MTR_7g010000	842
MTR_7g407090	MTR_8g047210	934
MTR_7g407090	MTR_8g047230	862
MTR_7g407130	MTR_0491s0030	1020
MTR_7g407130	MTR_7g007630	1077
MTR_7g407130	MTR_7g010000	877
MTR_7g407130	MTR_7g407090	1043
MTR_7g407130	MTR_8g047210	1172
MTR_7g407130	MTR_8g047230	915
MTR_7g407160	MTR_7g007180	53.1
MTR_7g407170	MTR_2g075100	548
MTR_7g407170	MTR_3g011590	465
MTR_7g407170	MTR_3g019820	424
MTR_7g407170	MTR_3g019900	445
MTR_7g407170	MTR_3g019930	448
MTR_7g407170	MTR_3g019980	469
MTR_7g407170	MTR_3g020100	477
MTR_7g407170	MTR_3g020155	477
MTR_7g407170	MTR_3g020740	439
MTR_7g407170	MTR_3g020760	475
MTR_7g407170	MTR_6g045287	507
MTR_7g407170	MTR_6g045293	507
MTR_7g407170	MTR_7g024250	532
MTR_7g407170	MTR_7g028880	556
MTR_7g417750	MTR_6g017165	277
MTR_7g427670	MTR_7g027265	73.6
MTR_7g427690	MTR_6g477820	562
MTR_7g427690	MTR_7g427710	809
MTR_7g427710	MTR_6g477820	850
MTR_7g427710	MTR_7g427690	809
MTR_7g444850	MTR_0111s0030	69.3
MTR_7g444850	MTR_4g113445	84.0
MTR_7g445240	MTR_1g040925	539
MTR_7g445240	MTR_5g039770	1256
MTR_7g445240	MTR_5g039880	693
MTR_7g445240	MTR_7g039660	685
MTR_7g445240	MTR_7g039690	681
MTR_7g445240	MTR_7g039790	1406
MTR_7g445240	MTR_8g056030	735
MTR_7g445250	MTR_1g105410	338
MTR_7g445250	MTR_5g039730	476
MTR_7g445250	MTR_7g039810	476
MTR_7g445300	MTR_0175s0020	152
MTR_7g445300	MTR_0414s0030	199
MTR_7g445300	MTR_0485s0050	194
MTR_7g445300	MTR_0860s0010	192
MTR_7g445300	MTR_3g435910	130
MTR_7g445300	MTR_4g045590	307
MTR_7g445300	MTR_6g065930	216
MTR_7g445300	MTR_8g107770	248
MTR_7g445300	MTR_8g465200	247
MTR_7g445340	MTR_3g062880	31.2
MTR_7g445340	MTR_4g088265	36.2
MTR_7g445390	MTR_8g005880	114
MTR_7g445460	MTR_1g036470	144
MTR_7g445520	MTR_7g052300	140
MTR_7g445530	MTR_7g450730	803
MTR_7g445600	MTR_7g445810	337
MTR_7g445650	MTR_0018s0050	259
MTR_7g445650	MTR_0075s0030	242
MTR_7g445650	MTR_0175s0020	174
MTR_7g445650	MTR_0230s0030	153
MTR_7g445650	MTR_0414s0030	191
MTR_7g445650	MTR_0485s0050	185
MTR_7g445650	MTR_0560s0010	231
MTR_7g445650	MTR_1g015673	285
MTR_7g445650	MTR_4g012680	290
MTR_7g445650	MTR_5g464630	309
MTR_7g445650	MTR_7g045307	312
MTR_7g445650	MTR_8g461810	160
MTR_7g445710	MTR_7g445530	1035
MTR_7g445710	MTR_7g450730	854
MTR_7g445750	MTR_6g055210	294
MTR_7g445750	MTR_7g066000	384
MTR_7g445750	MTR_7g066010	274
MTR_7g445750	MTR_7g066030	338
MTR_7g445750	MTR_7g066100	328
MTR_7g445860	MTR_2g044570	124
MTR_7g445860	MTR_7g052370	63.5
MTR_7g445870	MTR_7g445860	112
MTR_7g445890	MTR_6g017270	229
MTR_7g445890	MTR_6g017280	400
MTR_7g445890	MTR_6g017295	343
MTR_7g445890	MTR_6g017305	362
MTR_7g445890	MTR_7g009265	362
MTR_7g445890	MTR_7g035295	406
MTR_7g445890	MTR_7g052670	365
MTR_7g445930	MTR_1g022310	48.9
MTR_7g445930	MTR_5g023775	54.3
MTR_7g445930	MTR_7g446010	74.3
MTR_7g445950	MTR_7g446070	338
MTR_7g446010	MTR_0135s0010	57.0
MTR_7g446010	MTR_0135s0020	57.0
MTR_7g446010	MTR_0135s0030	57.0
MTR_7g446010	MTR_0135s0040	57.0
MTR_7g446010	MTR_0135s0050	57.0
MTR_7g446010	MTR_0135s0060	57.0
MTR_7g446010	MTR_0135s0070	57.0
MTR_7g446010	MTR_0386s0010	61.2
MTR_7g446010	MTR_0753s0010	55.8
MTR_7g446010	MTR_0959s0010	55.5
MTR_7g446010	MTR_1826s0010	55.8
MTR_7g446010	MTR_1g022310	63.2
MTR_7g446010	MTR_3g451370	57.0
MTR_7g446010	MTR_3g451540	62.0
MTR_7g446010	MTR_4g013160	58.5
MTR_7g446010	MTR_4g017920	50.4
MTR_7g446010	MTR_4g017940	56.6
MTR_7g446010	MTR_4g018680	58.9
MTR_7g446010	MTR_4g018693	62.0
MTR_7g446010	MTR_4g018727	57.8
MTR_7g446010	MTR_4g018737	58.2
MTR_7g446010	MTR_4g018747	58.2
MTR_7g446010	MTR_4g026680	56.6
MTR_7g446010	MTR_4g026750	57.0
MTR_7g446010	MTR_4g026755	55.8
MTR_7g446010	MTR_4g026818	55.1
MTR_7g446010	MTR_4g026965	60.8
MTR_7g446010	MTR_4g031900	62.8
MTR_7g446010	MTR_4g045633	53.9
MTR_7g446010	MTR_4g045657	51.2
MTR_7g446010	MTR_5g023775	71.6
MTR_7g446010	MTR_5g083255	67.8
MTR_7g446010	MTR_7g008070	61.6
MTR_7g446010	MTR_7g008090	45.1
MTR_7g446010	MTR_7g008100	62.8
MTR_7g446010	MTR_7g008130	43.1
MTR_7g446010	MTR_7g008940	62.4
MTR_7g446010	MTR_7g008970	59.7
MTR_7g446010	MTR_7g008985	65.9
MTR_7g446010	MTR_7g029165	60.5
MTR_7g446010	MTR_7g029210	46.6
MTR_7g446010	MTR_7g051295	70.1
MTR_7g446010	MTR_7g051325	68.9
MTR_7g446010	MTR_7g051340	60.8
MTR_7g446010	MTR_7g055933	50.4
MTR_7g446010	MTR_7g056047	53.9
MTR_7g446010	MTR_7g056700	62.4
MTR_7g446010	MTR_7g095780	67.8
MTR_7g446010	MTR_7g095790	66.6
MTR_7g446010	MTR_7g095800	68.2
MTR_7g446010	MTR_7g095860	46.6
MTR_7g446010	MTR_7g445930	74.3
MTR_7g446010	MTR_7g450800	64.3
MTR_7g446010	MTR_8g075755	65.1
MTR_7g446070	MTR_7g445950	338
MTR_7g446160	MTR_0365s0020	952
MTR_7g446160	MTR_0400s0030	952
MTR_7g446160	MTR_1g038890	934
MTR_7g446160	MTR_1g039220	982
MTR_7g446160	MTR_1g039240	961
MTR_7g446160	MTR_1g039310	932
MTR_7g446160	MTR_1g040525	881
MTR_7g446160	MTR_1g040545	1022
MTR_7g446160	MTR_1g040555	850
MTR_7g446160	MTR_1g040575	505
MTR_7g446160	MTR_7g039330	1056
MTR_7g446160	MTR_7g045710	1073
MTR_7g446160	MTR_7g045860	1140
MTR_7g446160	MTR_7g050990	929
MTR_7g446180	MTR_1g040555	422
MTR_7g446180	MTR_1g040625	352
MTR_7g446190	MTR_0289s0040	636
MTR_7g446190	MTR_1g040545	502
MTR_7g446190	MTR_1g040575	434
MTR_7g446190	MTR_7g050990	656
MTR_7g446190	MTR_7g446160	846
MTR_7g446270	MTR_0182s0060	483
MTR_7g446270	MTR_7g059475	261
MTR_7g446270	MTR_7g059510	439
MTR_7g446270	MTR_7g059540	547
MTR_7g446270	MTR_7g060020	510
MTR_7g446270	MTR_7g060115	547
MTR_7g446270	MTR_7g060160	446
MTR_7g446270	MTR_7g060220	508
MTR_7g446270	MTR_7g060260	498
MTR_7g446270	MTR_7g060310	599
MTR_7g446270	MTR_7g060320	633
MTR_7g446270	MTR_7g060370	544
MTR_7g446270	MTR_7g060840	488
MTR_7g446300	MTR_3g436490	44.3
MTR_7g446300	MTR_4g040380	87.8
MTR_7g446300	MTR_4g132873	52.0
MTR_7g446300	MTR_8g461080	77.4
MTR_7g446320	MTR_1g115165	435
MTR_7g446320	MTR_3g022250	283
MTR_7g446320	MTR_4g078180	280
MTR_7g446320	MTR_6g007360	440
MTR_7g446340	MTR_2g013310	598
MTR_7g446340	MTR_3g116240	457
MTR_7g446510	MTR_7g446480	384
MTR_7g446510	MTR_7g446520	285
MTR_7g446520	MTR_7g446480	377
MTR_7g446520	MTR_7g446510	285
MTR_7g446540	MTR_7g050325	173
MTR_7g450740	MTR_7g050470	179
MTR_7g450780	MTR_7g450790	1346
MTR_7g450780	MTR_7g450860	1092
MTR_7g450800	MTR_0135s0010	54.7
MTR_7g450800	MTR_0135s0020	54.7
MTR_7g450800	MTR_0135s0030	54.7
MTR_7g450800	MTR_0135s0040	54.7
MTR_7g450800	MTR_0135s0050	54.7
MTR_7g450800	MTR_0135s0060	54.7
MTR_7g450800	MTR_0135s0070	54.7
MTR_7g450800	MTR_1g022310	74.3
MTR_7g450800	MTR_1g053625	39.3
MTR_7g450800	MTR_3g451370	48.9
MTR_7g450800	MTR_3g451540	55.8
MTR_7g450800	MTR_4g017790	53.5
MTR_7g450800	MTR_4g017940	57.8
MTR_7g450800	MTR_4g018680	68.6
MTR_7g450800	MTR_4g018693	55.8
MTR_7g450800	MTR_4g018727	52.4
MTR_7g450800	MTR_4g018737	50.8
MTR_7g450800	MTR_4g018747	50.8
MTR_7g450800	MTR_4g026680	57.4
MTR_7g450800	MTR_4g026750	54.7
MTR_7g450800	MTR_4g026755	55.1
MTR_7g450800	MTR_4g026818	60.1
MTR_7g450800	MTR_4g026965	62.0
MTR_7g450800	MTR_4g031900	85.5
MTR_7g450800	MTR_4g045633	57.4
MTR_7g450800	MTR_4g045657	53.5
MTR_7g450800	MTR_5g023775	65.9
MTR_7g450800	MTR_5g056890	37.7
MTR_7g450800	MTR_5g083255	62.8
MTR_7g450800	MTR_7g008070	68.2
