geneIDA	geneIDB	bitScore
MTR_6g007980	MTR_6g007975	606
MTR_6g007980	MTR_6g008015	572
MTR_6g007980	MTR_6g008055	561
MTR_6g007985	MTR_0286s0040	569
MTR_6g008015	MTR_6g007975	939
MTR_6g008055	MTR_6g007975	852
MTR_6g008055	MTR_6g008015	803
MTR_6g008140	MTR_0019s0100	1043
MTR_6g008140	MTR_4g016610	948
MTR_6g008140	MTR_6g076090	956
MTR_6g008140	MTR_6g076220	1116
MTR_6g008140	MTR_6g077500	1038
MTR_6g008140	MTR_8g075440	915
MTR_6g008420	MTR_3g005103	137
MTR_6g008420	MTR_6g077950	133
MTR_6g008430	MTR_3g014880	642
MTR_6g008430	MTR_4g018800	658
MTR_6g008430	MTR_4g088400	501
MTR_6g008430	MTR_4g088425	490
MTR_6g008430	MTR_6g008500	635
MTR_6g008430	MTR_6g008530	687
MTR_6g008430	MTR_6g008600	679
MTR_6g008430	MTR_6g008620	672
MTR_6g008430	MTR_6g008630	500
MTR_6g008430	MTR_6g008640	653
MTR_6g008430	MTR_6g008650	673
MTR_6g008430	MTR_6g042540	671
MTR_6g008430	MTR_6g042610	684
MTR_6g008500	MTR_3g014880	570
MTR_6g008500	MTR_6g042540	587
MTR_6g008500	MTR_6g042610	600
MTR_6g008520	MTR_2g076150	127
MTR_6g008520	MTR_4g021560	159
MTR_6g008520	MTR_7g033255	135
MTR_6g008530	MTR_3g014880	700
MTR_6g008530	MTR_4g018800	825
MTR_6g008530	MTR_6g008430	687
MTR_6g008530	MTR_6g008500	636
MTR_6g008530	MTR_6g008600	962
MTR_6g008530	MTR_6g008620	866
MTR_6g008530	MTR_6g008630	539
MTR_6g008530	MTR_6g008640	738
MTR_6g008530	MTR_6g008650	754
MTR_6g008530	MTR_6g042540	619
MTR_6g008530	MTR_6g042610	642
MTR_6g008560	MTR_3g464190	790
MTR_6g008560	MTR_4g081460	645
MTR_6g008560	MTR_5g062230	847
MTR_6g008560	MTR_5g073200	736
MTR_6g008560	MTR_5g073260	751
MTR_6g008560	MTR_5g094620	737
MTR_6g008560	MTR_6g039440	820
MTR_6g008600	MTR_3g014880	701
MTR_6g008600	MTR_4g018800	837
MTR_6g008600	MTR_6g008430	679
MTR_6g008600	MTR_6g008500	634
MTR_6g008600	MTR_6g008530	962
MTR_6g008600	MTR_6g008620	858
MTR_6g008600	MTR_6g008630	541
MTR_6g008600	MTR_6g008640	745
MTR_6g008600	MTR_6g008650	750
MTR_6g008600	MTR_6g042540	642
MTR_6g008600	MTR_6g042610	662
MTR_6g008620	MTR_3g014880	668
MTR_6g008620	MTR_6g008500	610
MTR_6g008620	MTR_6g042540	615
MTR_6g008620	MTR_6g042610	630
MTR_6g008630	MTR_3g014880	563
MTR_6g008630	MTR_6g008430	500
MTR_6g008630	MTR_6g008530	539
MTR_6g008630	MTR_6g008600	541
MTR_6g008630	MTR_6g008620	514
MTR_6g008630	MTR_6g008640	587
MTR_6g008630	MTR_6g008650	589
MTR_6g008640	MTR_2g450040	509
MTR_6g008640	MTR_3g014880	784
MTR_6g008640	MTR_4g018800	717
MTR_6g008640	MTR_6g008430	653
MTR_6g008640	MTR_6g008500	612
MTR_6g008640	MTR_6g008530	738
MTR_6g008640	MTR_6g008600	745
MTR_6g008640	MTR_6g008620	729
MTR_6g008640	MTR_6g008630	587
MTR_6g008640	MTR_6g008650	893
MTR_6g008640	MTR_6g042540	605
MTR_6g008640	MTR_6g042610	608
MTR_6g008650	MTR_2g450040	521
MTR_6g008650	MTR_3g014880	809
MTR_6g008650	MTR_4g018800	726
MTR_6g008650	MTR_6g008430	673
MTR_6g008650	MTR_6g008500	625
MTR_6g008650	MTR_6g008530	754
MTR_6g008650	MTR_6g008600	750
MTR_6g008650	MTR_6g008620	745
MTR_6g008650	MTR_6g008630	589
MTR_6g008650	MTR_6g008640	893
MTR_6g008650	MTR_6g042540	632
MTR_6g008650	MTR_6g042610	647
MTR_6g008660	MTR_1g110360	338
MTR_6g008660	MTR_1g110370	242
MTR_6g008660	MTR_5g083820	375
MTR_6g008800	MTR_6g009030	2004
MTR_6g008800	MTR_6g009200	1976
MTR_6g008800	MTR_7g051100	1566
MTR_6g008840	MTR_3g078570	645
MTR_6g008850	MTR_4g071680	2150
MTR_6g009020	MTR_6g092430	333
MTR_6g009020	MTR_8g465380	369
MTR_6g009020	MTR_8g465650	353
MTR_6g009020	MTR_8g468910	335
MTR_6g009030	MTR_6g009200	2127
MTR_6g009030	MTR_7g051100	1674
MTR_6g009070	MTR_6g008800	1845
MTR_6g009070	MTR_6g009030	1941
MTR_6g009070	MTR_6g009110	2048
MTR_6g009070	MTR_6g009200	1951
MTR_6g009070	MTR_6g088670	1063
MTR_6g009070	MTR_7g051100	1534
MTR_6g009110	MTR_6g008800	1928
MTR_6g009110	MTR_6g009030	2055
MTR_6g009110	MTR_6g009200	2074
MTR_6g009110	MTR_6g088670	1144
MTR_6g009110	MTR_7g051100	1625
MTR_6g009150	MTR_6g008800	1950
MTR_6g009150	MTR_6g009030	2086
MTR_6g009150	MTR_6g009070	1952
MTR_6g009150	MTR_6g009110	2016
MTR_6g009150	MTR_6g009200	2140
MTR_6g009170	MTR_0024s0080	514
MTR_6g009170	MTR_6g009590	546
MTR_6g009170	MTR_6g009610	520
MTR_6g009170	MTR_6g010810	509
MTR_6g009170	MTR_6g010890	540
MTR_6g009170	MTR_6g011050	516
MTR_6g009170	MTR_6g011060	558
MTR_6g009170	MTR_7g011980	402
MTR_6g009200	MTR_7g051100	1660
MTR_6g009440	MTR_2g020800	352
MTR_6g009440	MTR_4g118560	335
MTR_6g009440	MTR_8g074890	256
MTR_6g009500	MTR_3g064470	1852
MTR_6g009510	MTR_1g022250	444
MTR_6g009510	MTR_2g030420	438
MTR_6g009510	MTR_6g009520	570
MTR_6g009510	MTR_6g009540	577
MTR_6g009510	MTR_6g009553	534
MTR_6g009510	MTR_6g009660	432
MTR_6g009510	MTR_7g008040	487
MTR_6g009520	MTR_2g030420	526
MTR_6g009520	MTR_6g009660	532
MTR_6g009540	MTR_1g022245	506
MTR_6g009540	MTR_2g030420	524
MTR_6g009540	MTR_6g009520	773
MTR_6g009540	MTR_6g009660	534
MTR_6g009540	MTR_6g009720	671
MTR_6g009553	MTR_2g030420	493
MTR_6g009553	MTR_6g009520	645
MTR_6g009553	MTR_6g009540	646
MTR_6g009553	MTR_6g009770	770
MTR_6g009563	MTR_6g059680	172
MTR_6g009563	MTR_6g066210	274
MTR_6g009590	MTR_0024s0080	570
MTR_6g009590	MTR_6g009610	682
MTR_6g009590	MTR_6g010810	546
MTR_6g009590	MTR_6g010890	592
MTR_6g009590	MTR_6g011050	673
MTR_6g009610	MTR_0024s0080	548
MTR_6g009610	MTR_6g010810	539
MTR_6g009610	MTR_6g010890	588
MTR_6g009610	MTR_6g011050	711
MTR_6g009610	MTR_7g011980	456
MTR_6g009650	MTR_6g009563	402
MTR_6g009650	MTR_6g059680	178
MTR_6g009650	MTR_6g059730	200
MTR_6g009650	MTR_6g066190	322
MTR_6g009650	MTR_6g066210	308
MTR_6g009660	MTR_6g009553	533
MTR_6g009660	MTR_6g009770	531
MTR_6g009670	MTR_6g009680	53.5
MTR_6g009680	MTR_6g009670	53.5
MTR_6g009720	MTR_1g022250	518
MTR_6g009720	MTR_2g030420	514
MTR_6g009720	MTR_6g009510	548
MTR_6g009720	MTR_6g009520	667
MTR_6g009720	MTR_6g009553	796
MTR_6g009720	MTR_6g009660	556
MTR_6g009720	MTR_6g009770	832
MTR_6g009770	MTR_2g030420	478
MTR_6g009770	MTR_6g009510	503
MTR_6g009770	MTR_6g009520	633
MTR_6g009770	MTR_6g009540	621
MTR_6g009770	MTR_6g009553	770
MTR_6g010850	MTR_7g011980	382
MTR_6g010890	MTR_0024s0080	536
MTR_6g010890	MTR_6g010810	520
MTR_6g010920	MTR_0024s0080	567
MTR_6g010920	MTR_6g009170	509
MTR_6g010920	MTR_6g009590	664
MTR_6g010920	MTR_6g009610	695
MTR_6g010920	MTR_6g010810	556
MTR_6g010920	MTR_6g010890	597
MTR_6g010920	MTR_6g011050	694
MTR_6g010920	MTR_6g011060	595
MTR_6g010920	MTR_7g011980	465
MTR_6g011050	MTR_0024s0080	530
MTR_6g011050	MTR_6g010810	524
MTR_6g011050	MTR_6g010890	595
MTR_6g011050	MTR_6g011060	592
MTR_6g011060	MTR_0024s0080	536
MTR_6g011060	MTR_6g009590	602
MTR_6g011060	MTR_6g009610	586
MTR_6g011060	MTR_6g010810	548
MTR_6g011060	MTR_6g010890	588
MTR_6g011060	MTR_7g011980	474
MTR_6g011080	MTR_2g085300	436
MTR_6g011240	MTR_2g011370	343
MTR_6g011310	MTR_1g009760	1214
MTR_6g011310	MTR_4g107500	1577
MTR_6g011310	MTR_7g117500	1256
MTR_6g011310	MTR_8g006790	1325
MTR_6g011320	MTR_0768s0010	379
MTR_6g011330	MTR_5g038450	646
MTR_6g011330	MTR_8g469230	651
MTR_6g011340	MTR_0036s0220	527
MTR_6g011340	MTR_0288s0020	716
MTR_6g011340	MTR_2g008210	521
MTR_6g011340	MTR_3g008010	724
MTR_6g011340	MTR_5g058320	733
MTR_6g011340	MTR_5g064240	535
MTR_6g011340	MTR_5g464760	528
MTR_6g011340	MTR_5g464810	535
MTR_6g011340	MTR_6g013440	739
MTR_6g011340	MTR_6g013450	781
MTR_6g011340	MTR_6g013680	546
MTR_6g011340	MTR_6g013900	749
MTR_6g011340	MTR_6g013920	738
MTR_6g011340	MTR_6g013960	819
MTR_6g011340	MTR_6g013990	790
MTR_6g011340	MTR_6g014020	765
MTR_6g011340	MTR_6g014040	778
MTR_6g011340	MTR_6g014050	726
MTR_6g011340	MTR_6g014150	733
MTR_6g011340	MTR_6g014160	575
MTR_6g011340	MTR_6g014170	699
MTR_6g011340	MTR_6g014185	383
MTR_6g011340	MTR_6g014186	656
MTR_6g011340	MTR_6g014187	806
MTR_6g011340	MTR_6g014200	738
MTR_6g011340	MTR_6g014220	729
MTR_6g011340	MTR_6g014240	659
MTR_6g011340	MTR_6g014250	705
MTR_6g011340	MTR_6g014270	771
MTR_6g011340	MTR_6g014290	714
MTR_6g011340	MTR_6g014300	714
MTR_6g011340	MTR_6g014310	734
MTR_6g011340	MTR_7g011470	700
MTR_6g011340	MTR_8g043470	508
MTR_6g011340	MTR_8g059425	751
MTR_6g011360	MTR_8g100045	2741
MTR_6g011380	MTR_4g107720	474
MTR_6g011380	MTR_4g107730	436
MTR_6g011380	MTR_4g107760	483
MTR_6g011380	MTR_4g107810	483
MTR_6g011380	MTR_4g107830	478
MTR_6g011380	MTR_6g460470	332
MTR_6g011380	MTR_8g469160	495
MTR_6g011390	MTR_7g009330	406
MTR_6g011390	MTR_8g469150	349
MTR_6g011420	MTR_1g111590	391
MTR_6g011420	MTR_4g107870	511
MTR_6g011420	MTR_5g038490	511
MTR_6g011420	MTR_5g038510	471
MTR_6g011420	MTR_8g468980	471
MTR_6g011460	MTR_1089s0010	347
MTR_6g011460	MTR_1g066830	338
MTR_6g011460	MTR_4g039440	485
MTR_6g011460	MTR_5g058000	318
MTR_6g011460	MTR_5g058100	330
MTR_6g011460	MTR_6g022360	377
MTR_6g011460	MTR_6g022500	404
MTR_6g011460	MTR_7g055943	436
MTR_6g011490	MTR_7g009410	397
MTR_6g011490	MTR_8g468920	338
MTR_6g011530	MTR_7g009710	375
MTR_6g011550	MTR_6g011560	728
MTR_6g011550	MTR_7g009930	527
MTR_6g011560	MTR_4g108260	345
MTR_6g011680	MTR_1g063170	1286
MTR_6g011680	MTR_7g102070	1311
MTR_6g011700	MTR_5g039770	670
MTR_6g011700	MTR_5g039880	1042
MTR_6g011700	MTR_6g011770	1233
MTR_6g011700	MTR_7g039660	940
MTR_6g011700	MTR_7g039690	996
MTR_6g011700	MTR_7g039790	699
MTR_6g011700	MTR_8g056030	1125
MTR_6g011870	MTR_5g097280	411
MTR_6g011870	MTR_6g011880	513
MTR_6g011870	MTR_6g011890	497
MTR_6g011870	MTR_6g012080	492
MTR_6g011870	MTR_6g012110	477
MTR_6g011870	MTR_6g043600	382
MTR_6g011880	MTR_2g081090	339
MTR_6g011880	MTR_5g097280	410
MTR_6g011880	MTR_6g011870	513
MTR_6g011880	MTR_6g011890	498
MTR_6g011880	MTR_6g012080	493
MTR_6g011880	MTR_6g012110	476
MTR_6g011880	MTR_6g043600	384
MTR_6g011890	MTR_2g081090	339
MTR_6g011890	MTR_5g097280	410
MTR_6g011890	MTR_6g012080	504
MTR_6g011890	MTR_6g012110	485
MTR_6g011890	MTR_6g043600	383
MTR_6g012080	MTR_5g097280	410
MTR_6g012080	MTR_6g012110	488
MTR_6g012080	MTR_6g043600	383
MTR_6g012110	MTR_5g097280	404
MTR_6g012110	MTR_6g012080	488
MTR_6g012160	MTR_6g012170	471
MTR_6g012170	MTR_6g012160	471
MTR_6g012180	MTR_0140s0030	305
MTR_6g012180	MTR_0489s0020	305
MTR_6g012180	MTR_7g010210	379
MTR_6g012220	MTR_3g039810	100
MTR_6g012360	MTR_7g010580	167
MTR_6g012383	MTR_1g049030	228
MTR_6g012383	MTR_1g049050	202
MTR_6g012383	MTR_6g014520	265
MTR_6g012390	MTR_7g010930	257
MTR_6g012520	MTR_1g026020	280
MTR_6g012520	MTR_1g085460	283
MTR_6g012520	MTR_2g097030	289
MTR_6g012520	MTR_3g064510	204
MTR_6g012520	MTR_3g094040	343
MTR_6g012520	MTR_3g094060	346
MTR_6g012520	MTR_3g435430	342
MTR_6g012520	MTR_3g466760	328
MTR_6g012520	MTR_3g466790	332
MTR_6g012520	MTR_4g063975	290
MTR_6g012520	MTR_4g081950	351
MTR_6g012520	MTR_4g102450	214
MTR_6g012520	MTR_5g011210	215
MTR_6g012520	MTR_5g041700	351
MTR_6g012520	MTR_5g075320	334
MTR_6g012520	MTR_5g076950	229
MTR_6g012520	MTR_5g079950	300
MTR_6g012520	MTR_7g011060	402
MTR_6g012520	MTR_7g013120	245
MTR_6g012520	MTR_7g013140	239
MTR_6g012520	MTR_7g013150	248
MTR_6g012520	MTR_7g061720	301
MTR_6g012520	MTR_7g110990	269
MTR_6g012520	MTR_7g111010	271
MTR_6g012520	MTR_8g058990	238
MTR_6g012520	MTR_8g464350	235
MTR_6g012590	MTR_7g011070	621
MTR_6g012610	MTR_4g037490	119
MTR_6g012620	MTR_3g103980	481
MTR_6g012620	MTR_3g104000	495
MTR_6g012620	MTR_3g104030	499
MTR_6g012620	MTR_3g104070	474
MTR_6g012630	MTR_7g011080	586
MTR_6g012670	MTR_3g435150	300
MTR_6g012730	MTR_7g011230	662
MTR_6g012770	MTR_4g082315	278
MTR_6g012770	MTR_5g042260	230
MTR_6g012800	MTR_7g011530	549
MTR_6g012810	MTR_3g019500	775
MTR_6g012810	MTR_3g020320	797
MTR_6g012810	MTR_8g465470	869
MTR_6g012810	MTR_8g465570	821
MTR_6g012860	MTR_3g037380	304
MTR_6g012870	MTR_5g042560	589
MTR_6g012930	MTR_2g009940	868
MTR_6g012990	MTR_6g048250	710
MTR_6g013030	MTR_7g011800	711
MTR_6g013040	MTR_6g013260	401
MTR_6g013050	MTR_3g083820	674
MTR_6g013240	MTR_6g013380	1229
MTR_6g013240	MTR_7g087840	587
MTR_6g013240	MTR_7g095350	704
MTR_6g013240	MTR_7g095560	646
MTR_6g013260	MTR_6g013040	401
MTR_6g013270	MTR_1g112930	311
MTR_6g013270	MTR_1g115160	330
MTR_6g013270	MTR_1g115185	425
MTR_6g013270	MTR_6g014720	677
MTR_6g013380	MTR_6g013240	1229
MTR_6g013380	MTR_7g087840	585
MTR_6g013380	MTR_7g095350	705
MTR_6g013380	MTR_7g095560	644
MTR_6g013435	MTR_0477s0010	343
MTR_6g013435	MTR_8g043470	333
MTR_6g013440	MTR_3g008010	731
MTR_6g013440	MTR_5g064240	557
MTR_6g013440	MTR_5g464760	552
MTR_6g013440	MTR_5g464810	557
MTR_6g013440	MTR_6g013920	669
MTR_6g013440	MTR_6g013960	699
MTR_6g013440	MTR_6g013990	667
MTR_6g013440	MTR_6g014040	742
MTR_6g013440	MTR_6g014150	728
MTR_6g013440	MTR_6g014160	506
MTR_6g013440	MTR_6g014185	358
MTR_6g013440	MTR_6g014200	726
MTR_6g013440	MTR_6g014220	714
MTR_6g013440	MTR_6g014240	648
MTR_6g013440	MTR_6g014290	718
MTR_6g013440	MTR_8g059425	713
MTR_6g013450	MTR_0036s0220	537
MTR_6g013450	MTR_0288s0020	718
MTR_6g013450	MTR_2g008210	494
MTR_6g013450	MTR_3g008010	717
MTR_6g013450	MTR_5g058320	907
MTR_6g013450	MTR_5g064240	533
MTR_6g013450	MTR_5g464760	529
MTR_6g013450	MTR_5g464810	533
MTR_6g013450	MTR_6g013440	759
MTR_6g013450	MTR_6g013680	548
MTR_6g013450	MTR_6g013900	749
MTR_6g013450	MTR_6g013920	739
MTR_6g013450	MTR_6g013960	787
MTR_6g013450	MTR_6g013990	723
MTR_6g013450	MTR_6g014020	763
MTR_6g013450	MTR_6g014040	780
MTR_6g013450	MTR_6g014050	726
MTR_6g013450	MTR_6g014150	730
MTR_6g013450	MTR_6g014160	533
MTR_6g013450	MTR_6g014170	708
MTR_6g013450	MTR_6g014185	379
MTR_6g013450	MTR_6g014186	629
MTR_6g013450	MTR_6g014187	774
MTR_6g013450	MTR_6g014200	729
MTR_6g013450	MTR_6g014220	723
MTR_6g013450	MTR_6g014240	656
MTR_6g013450	MTR_6g014250	708
MTR_6g013450	MTR_6g014270	751
MTR_6g013450	MTR_6g014290	711
MTR_6g013450	MTR_6g014300	708
MTR_6g013450	MTR_6g014310	723
MTR_6g013450	MTR_7g011470	701
MTR_6g013450	MTR_8g043470	516
MTR_6g013450	MTR_8g059425	724
MTR_6g013455	MTR_8g088810	383
MTR_6g013530	MTR_7g012790	338
MTR_6g013660	MTR_3g106160	1337
MTR_6g013660	MTR_4g109450	864
MTR_6g013660	MTR_7g012820	1703
MTR_6g013680	MTR_0288s0020	537
MTR_6g013680	MTR_3g008010	546
MTR_6g013680	MTR_5g058320	502
MTR_6g013680	MTR_6g013440	614
MTR_6g013680	MTR_6g013450	548
MTR_6g013680	MTR_6g013900	510
MTR_6g013680	MTR_6g013920	511
MTR_6g013680	MTR_6g013960	536
MTR_6g013680	MTR_6g013990	516
MTR_6g013680	MTR_6g014020	567
MTR_6g013680	MTR_6g014040	575
MTR_6g013680	MTR_6g014050	570
MTR_6g013680	MTR_6g014150	573
MTR_6g013680	MTR_6g014160	457
MTR_6g013680	MTR_6g014170	543
MTR_6g013680	MTR_6g014186	528
MTR_6g013680	MTR_6g014187	527
MTR_6g013680	MTR_6g014200	572
MTR_6g013680	MTR_6g014220	565
MTR_6g013680	MTR_6g014240	485
MTR_6g013680	MTR_6g014250	561
MTR_6g013680	MTR_6g014270	558
MTR_6g013680	MTR_6g014290	554
MTR_6g013680	MTR_6g014300	584
MTR_6g013680	MTR_6g014310	623
MTR_6g013680	MTR_7g011470	553
MTR_6g013680	MTR_8g043470	428
MTR_6g013680	MTR_8g059425	557
MTR_6g013720	MTR_5g043680	278
MTR_6g013780	MTR_1g042230	91.7
MTR_6g013780	MTR_5g080590	60.8
MTR_6g013820	MTR_7g012560	180
MTR_6g013820	MTR_7g027300	115
MTR_6g013840	MTR_7g012370	862
MTR_6g013900	MTR_0036s0220	496
MTR_6g013900	MTR_0288s0020	687
MTR_6g013900	MTR_2g008210	481
MTR_6g013900	MTR_3g008010	685
MTR_6g013900	MTR_5g058320	702
MTR_6g013900	MTR_5g064240	500
MTR_6g013900	MTR_5g464760	487
MTR_6g013900	MTR_5g464810	500
MTR_6g013900	MTR_6g013440	699
MTR_6g013900	MTR_6g013450	749
MTR_6g013900	MTR_6g013680	510
MTR_6g013900	MTR_6g013920	874
MTR_6g013900	MTR_6g013960	758
MTR_6g013900	MTR_6g013990	705
MTR_6g013900	MTR_6g014020	720
MTR_6g013900	MTR_6g014040	733
MTR_6g013900	MTR_6g014050	692
MTR_6g013900	MTR_6g014150	690
MTR_6g013900	MTR_6g014160	531
MTR_6g013900	MTR_6g014170	666
MTR_6g013900	MTR_6g014185	384
MTR_6g013900	MTR_6g014186	584
MTR_6g013900	MTR_6g014187	736
MTR_6g013900	MTR_6g014200	696
MTR_6g013900	MTR_6g014220	675
MTR_6g013900	MTR_6g014240	605
MTR_6g013900	MTR_6g014250	684
MTR_6g013900	MTR_6g014270	710
MTR_6g013900	MTR_6g014290	668
MTR_6g013900	MTR_6g014300	660
MTR_6g013900	MTR_6g014310	692
MTR_6g013900	MTR_7g011470	665
MTR_6g013900	MTR_8g043470	497
MTR_6g013900	MTR_8g059425	696
MTR_6g013910	MTR_2g005210	118
MTR_6g013910	MTR_2g027340	108
MTR_6g013910	MTR_2g082185	89.0
MTR_6g013910	MTR_4g119330	90.5
MTR_6g013910	MTR_5g014660	105
MTR_6g013910	MTR_7g110300	106
MTR_6g013910	MTR_8g027135	103
MTR_6g013920	MTR_3g008010	652
MTR_6g013920	MTR_5g064240	485
MTR_6g013920	MTR_5g464760	473
MTR_6g013920	MTR_5g464810	485
MTR_6g013920	MTR_6g013960	737
MTR_6g013920	MTR_6g014040	699
MTR_6g013920	MTR_6g014150	666
MTR_6g013920	MTR_6g014186	566
MTR_6g013920	MTR_6g014220	648
MTR_6g013920	MTR_6g014270	687
MTR_6g013920	MTR_6g014290	637
MTR_6g013920	MTR_6g014310	659
MTR_6g013920	MTR_8g059425	665
MTR_6g013960	MTR_6g014150	663
MTR_6g013990	MTR_5g064240	488
MTR_6g013990	MTR_5g464760	482
MTR_6g013990	MTR_5g464810	488
MTR_6g013990	MTR_6g013920	685
MTR_6g013990	MTR_6g013960	748
MTR_6g013990	MTR_6g014150	654
MTR_6g013990	MTR_6g014185	366
MTR_6g013990	MTR_6g014200	678
MTR_6g013990	MTR_6g014290	639
MTR_6g013990	MTR_8g059425	668
MTR_6g014020	MTR_0036s0220	545
MTR_6g014020	MTR_0288s0020	756
MTR_6g014020	MTR_2g008210	520
MTR_6g014020	MTR_3g008010	759
MTR_6g014020	MTR_5g058320	714
MTR_6g014020	MTR_5g064240	545
MTR_6g014020	MTR_5g464760	539
MTR_6g014020	MTR_5g464810	545
MTR_6g014020	MTR_6g013440	771
MTR_6g014020	MTR_6g013450	763
MTR_6g014020	MTR_6g013680	567
MTR_6g014020	MTR_6g013900	720
MTR_6g014020	MTR_6g013920	700
MTR_6g014020	MTR_6g013960	742
MTR_6g014020	MTR_6g013990	693
MTR_6g014020	MTR_6g014040	835
MTR_6g014020	MTR_6g014050	763
MTR_6g014020	MTR_6g014150	745
MTR_6g014020	MTR_6g014160	535
MTR_6g014020	MTR_6g014170	735
MTR_6g014020	MTR_6g014185	397
MTR_6g014020	MTR_6g014186	663
MTR_6g014020	MTR_6g014187	759
MTR_6g014020	MTR_6g014200	752
MTR_6g014020	MTR_6g014220	758
MTR_6g014020	MTR_6g014240	664
MTR_6g014020	MTR_6g014250	758
MTR_6g014020	MTR_6g014270	759
MTR_6g014020	MTR_6g014290	757
MTR_6g014020	MTR_6g014300	728
MTR_6g014020	MTR_6g014310	761
MTR_6g014020	MTR_7g011470	678
MTR_6g014020	MTR_8g043470	535
MTR_6g014020	MTR_8g059425	776
MTR_6g014040	MTR_3g079480	498
MTR_6g014040	MTR_4g094220	471
MTR_6g014040	MTR_5g064240	555
MTR_6g014040	MTR_5g464760	559
MTR_6g014040	MTR_5g464810	555
MTR_6g014040	MTR_6g013960	735
MTR_6g014040	MTR_6g013990	686
MTR_6g014040	MTR_6g014150	733
MTR_6g014040	MTR_6g014200	727
MTR_6g014040	MTR_6g014240	659
MTR_6g014040	MTR_6g014290	741
MTR_6g014040	MTR_8g059425	776
MTR_6g014050	MTR_3g008010	728
MTR_6g014050	MTR_3g079480	493
MTR_6g014050	MTR_3g479490	475
MTR_6g014050	MTR_5g064240	533
MTR_6g014050	MTR_5g464760	523
MTR_6g014050	MTR_5g464810	533
MTR_6g014050	MTR_6g013440	735
MTR_6g014050	MTR_6g013920	664
MTR_6g014050	MTR_6g013960	712
MTR_6g014050	MTR_6g013990	689
MTR_6g014050	MTR_6g014040	754
MTR_6g014050	MTR_6g014150	743
MTR_6g014050	MTR_6g014170	713
MTR_6g014050	MTR_6g014185	458
MTR_6g014050	MTR_6g014186	636
MTR_6g014050	MTR_6g014200	751
MTR_6g014050	MTR_6g014220	731
MTR_6g014050	MTR_6g014240	641
MTR_6g014050	MTR_6g014270	737
MTR_6g014050	MTR_6g014290	743
MTR_6g014050	MTR_6g014310	755
MTR_6g014050	MTR_8g059425	719
MTR_6g014055	MTR_0038s0010	880
MTR_6g014055	MTR_0124s0070	733
MTR_6g014055	MTR_0143s0020	876
MTR_6g014055	MTR_0336s0030	839
MTR_6g014055	MTR_0350s0030	873
MTR_6g014055	MTR_2g090930	837
MTR_6g014055	MTR_2g435990	872
MTR_6g014055	MTR_3g026088	866
MTR_6g014055	MTR_3g026893	743
MTR_6g014055	MTR_3g049113	862
MTR_6g014055	MTR_3g451310	845
MTR_6g014055	MTR_3g457840	880
MTR_6g014055	MTR_4g040010	701
MTR_6g014055	MTR_4g465410	848
MTR_6g014055	MTR_5g015985	869
MTR_6g014055	MTR_5g095335	826
MTR_6g014055	MTR_5g423980	851
MTR_6g014055	MTR_5g470710	869
MTR_6g014055	MTR_6g046375	848
MTR_6g014055	MTR_6g074695	868
MTR_6g014055	MTR_7g010875	780
MTR_6g014055	MTR_7g071873	822
MTR_6g014055	MTR_7g081465	876
MTR_6g014160	MTR_0288s0020	471
MTR_6g014160	MTR_3g008010	482
MTR_6g014160	MTR_5g058320	479
MTR_6g014160	MTR_6g013440	506
MTR_6g014160	MTR_6g013450	533
MTR_6g014160	MTR_6g013680	457
MTR_6g014160	MTR_6g013900	531
MTR_6g014160	MTR_6g013920	523
MTR_6g014160	MTR_6g013960	585
MTR_6g014160	MTR_6g013990	538
MTR_6g014160	MTR_6g014020	535
MTR_6g014160	MTR_6g014040	524
MTR_6g014160	MTR_6g014050	504
MTR_6g014160	MTR_6g014150	497
MTR_6g014160	MTR_6g014170	459
MTR_6g014160	MTR_6g014186	414
MTR_6g014160	MTR_6g014187	688
MTR_6g014160	MTR_6g014200	502
MTR_6g014160	MTR_6g014220	474
MTR_6g014160	MTR_6g014240	432
MTR_6g014160	MTR_6g014250	481
MTR_6g014160	MTR_6g014270	498
MTR_6g014160	MTR_6g014290	478
MTR_6g014160	MTR_6g014300	508
MTR_6g014160	MTR_6g014310	516
MTR_6g014160	MTR_7g011470	454
MTR_6g014160	MTR_8g059425	511
MTR_6g014170	MTR_3g008010	781
MTR_6g014170	MTR_5g064240	539
MTR_6g014170	MTR_5g464760	535
MTR_6g014170	MTR_5g464810	539
MTR_6g014170	MTR_6g013440	716
MTR_6g014170	MTR_6g013920	635
MTR_6g014170	MTR_6g013960	682
MTR_6g014170	MTR_6g013990	636
MTR_6g014170	MTR_6g014040	728
MTR_6g014170	MTR_6g014150	678
MTR_6g014170	MTR_6g014185	364
MTR_6g014170	MTR_6g014186	581
MTR_6g014170	MTR_6g014200	688
MTR_6g014170	MTR_6g014220	843
MTR_6g014170	MTR_6g014240	662
MTR_6g014170	MTR_6g014270	700
MTR_6g014170	MTR_6g014290	786
MTR_6g014170	MTR_8g059425	679
MTR_6g014185	MTR_3g008010	361
MTR_6g014185	MTR_6g013960	368
MTR_6g014185	MTR_6g014040	387
MTR_6g014185	MTR_6g014150	376
MTR_6g014185	MTR_6g014220	374
MTR_6g014185	MTR_6g014290	365
MTR_6g014185	MTR_8g059425	388
MTR_6g014186	MTR_0288s0020	618
MTR_6g014186	MTR_6g013440	637
MTR_6g014186	MTR_6g013960	583
MTR_6g014186	MTR_6g013990	562
